股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,637000,14.93
3711,日月光投資控股,706000,4.29
2376,技嘉科技,1215000,4.12
2412,中華電信,2828000,3.92
4904,遠傳電信,3832000,3.91
3491,昇達科技,210000,3.13
2454,聯發科技,67000,3.01
2395,研華,444000,2.92
2383,台光電子材料,62000,2.89
2317,鴻海精密工業,1021000,2.44
3017,奇鋐科技,71000,2.32
6669,緯穎科技服務,114036,2.32
6442,光紅建聖,140000,2.1
8046,南亞電路板,192000,2.01
1504,東元電機,2904000,1.92
3037,欣興電子,198000,1.85
2377,微星科技,1213000,1.79
2308,台達電子工業,105000,1.74
2327,國巨,327000,1.71
2610,中華航空,8783000,1.69
2603,長榮海運,726000,1.66
3661,世芯電子,47000,1.59
3665,貿聯控股（BizLink Holding In,74000,1.56
3189,景碩科技,196000,1.55
6446,藥華醫藥,138000,1.55
7750,新代科技,80000,1.49
2345,智邦科技,80000,1.41
6488,環球晶圓,143000,1.29
1216,統一企業,1657000,1.18
2303,聯華電子,766000,1.14
7769,鴻勁精密,18000,1.12
8996,高力熱處理工業,76000,1.04
3081,聯亞光電工業,38000,1.04
3008,大立光電,17000,1.04
3105,穩懋半導體,217000,1.03
2027,大成不銹鋼工業,2097000,0.95
2360,致茂電子,43000,0.94
6147,頎邦科技,390000,0.85
6187,萬潤科技,60000,0.71
1301,台灣塑膠工業,1103000,0.68
3653,健策精密工業,13000,0.68
2344,華邦電子,243000,0.42
2408,南亞科技,79000,0.4
3131,弘塑科技,12000,0.28
2881,富邦金融控股,139000,0.2
2891,中國信託金融控股,297000,0.2
2059,川湖科技,1000,0.12
8299,群聯電子,1000,0.02
2368,金像電子（股）公司,1000,0.01
3036,文曄科技,1000,0.0
