股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,607000,8.04
2308,台達電子工業,459000,5.28
2383,台光電子材料,134000,3.65
2454,聯發科技,188000,3.56
7769,鴻勁精密,86000,3.41
2345,智邦科技,227000,3.26
2360,致茂電子,248000,3.06
2317,鴻海精密工業,2076000,3.06
2382,廣達電腦,1574000,2.74
2408,南亞科技,1646000,2.71
3017,奇鋐科技,184000,2.64
6223,旺矽科技,71000,2.44
6669,緯穎科技服務,83000,2.44
5274,信驊科技,25000,2.39
8210,勤誠興業,292000,2.32
2368,金像電子（股）公司,299000,2.31
2344,華邦電子,3152000,2.23
8299,群聯電子,150000,2.22
2059,川湖科技,82000,2.19
6515,穎崴科技,37000,2.11
6805,富世達,161000,1.71
3711,日月光投資控股,584000,1.66
6274,台燿科技,222000,1.63
3665,貿聯控股（BizLink Holding In,130336,1.56
3443,創意電子,54000,1.45
8996,高力熱處理工業,221000,1.38
3653,健策精密工業,66000,1.23
3036,文曄科技,755000,1.2
3037,欣興電子,240000,1.18
6584,南俊國際,283000,1.12
3081,聯亞光電工業,71000,1.06
6831,邁科科技,224000,0.99
3231,緯創資通,1228000,0.98
2891,中國信託金融控股,2849000,0.95
3189,景碩科技,305000,0.94
3533,嘉澤端子工業,59000,0.82
3044,健鼎科技,276000,0.77
6442,光紅建聖,71000,0.74
3293,鈊象電子,141000,0.62
1477,聚陽實業,402000,0.51
2376,技嘉科技,245000,0.45
2548,華固建設,512000,0.38
2884,玉山金融控股,1999622,0.38
1519,華城電機,78000,0.37
5904,寶雅國際,100450,0.33
4915,致伸科技,596000,0.26
3264,欣銓科技,172000,0.22
5434,崇越科技,59000,0.14
