股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,607000,7.96
2308,台達電子工業,459000,5.72
2383,台光電子材料,134000,3.81
7769,鴻勁精密,86000,3.76
2454,聯發科技,188000,3.7
2345,智邦科技,208000,3.22
2360,致茂電子,228000,2.98
2408,南亞科技,1510000,2.98
2382,廣達電腦,1445000,2.79
3017,奇鋐科技,184000,2.72
2317,鴻海精密工業,1905000,2.69
6669,緯穎科技服務,83000,2.61
6223,旺矽科技,71000,2.58
8299,群聯電子,150000,2.5
2368,金像電子（股）公司,299000,2.47
2059,川湖科技,82000,2.37
5274,信驊科技,23000,2.37
8210,勤誠興業,268000,2.26
6515,穎崴科技,37000,2.25
2344,華邦電子,2892000,2.24
6274,台燿科技,222000,1.86
3711,日月光投資控股,536000,1.7
3665,貿聯控股（BizLink Holding In,130336,1.69
6805,富世達,148000,1.52
3443,創意電子,50000,1.47
3653,健策精密工業,66000,1.28
8996,高力熱處理工業,203000,1.25
3037,欣興電子,240000,1.22
3081,聯亞光電工業,65000,1.11
3036,文曄科技,693000,1.09
6584,南俊國際,260000,1.0
6831,邁科科技,224000,0.93
3231,緯創資通,1127000,0.9
3189,景碩科技,280000,0.84
2891,中國信託金融控股,2614000,0.83
3533,嘉澤端子工業,54000,0.76
6442,光紅建聖,71000,0.76
3044,健鼎科技,253000,0.75
3293,鈊象電子,129000,0.54
1477,聚陽實業,369000,0.48
2376,技嘉科技,225000,0.43
1519,華城電機,72000,0.36
2548,華固建設,470000,0.34
2884,玉山金融控股,1833622,0.34
5904,寶雅國際,92450,0.3
4915,致伸科技,547000,0.22
3264,欣銓科技,158000,0.21
5434,崇越科技,54000,0.13
