股票代號,股票名稱,股數,權重
2330,台灣積體,4200000,0.0
2383,台光電子,1300000,0.0
2408,南亞科技,12000000,0.0
2327,國巨股份,7200000,0.0
2454,聯發科技,1000000,0.0
8046,南亞電路,3000000,0.0
6223,旺矽科技,600000,0.0
3037,欣興電子,4250000,0.0
2345,智邦科技,1500000,0.0
2059,川湖科技,400000,0.0
6274,台燿科技,2100000,0.0
3711,日月光投,4000000,0.0
7769,鴻勁精密,360000,0.0
6669,緯穎科技,450000,0.0
3189,景碩科技,3000000,0.0
8299,群聯電子,1100000,0.0
3017,奇鋐科技,860000,0.0
3026,禾伸堂企,2700000,0.0
6515,穎崴科技,210000,0.0
2303,聯華電子,10000000,0.0
1303,南亞塑膠,4800000,0.0
2308,台達電子,510000,0.0
2404,漢唐集成,800000,0.0
3665,貿聯-KY,460000,0.0
5274,信驊科技,62500,0.0
2368,金像電子,9000,0.0
4958,臻鼎-KY,9000,0.0
3653,健策精密,1000,0.0
2382,廣達電腦,9000,0.0
6510,中華精測,1000,0.0
2449,京元電子,9000,0.0
2317,鴻海精密,9000,0.0
2360,致茂電子,1000,0.0
2313,華通電腦,9253,0.0
2603,長榮海運,9000,0.0
5347,世界先進,9000,0.0
3231,緯創資通,9000,0.0
2881,富邦金融,9000,0.0
2337,旺宏電子,9000,0.0
8996,高力熱處,1000,0.0
2882,國泰金融,9000,0.0
1519,華城電機,1000,0.0
2885,元大金融,9000,0.0
2891,中國信託,9000,0.0
2886,兆豐金融,9000,0.0
3044,健鼎科技,1000,0.0
2880,華南金融,9000,0.0
2883,凱基金融,9000,0.0
3036,文曄科技,1000,0.0
