股票代號,股票名稱,股數,權重
2330,台積電,1034000,8.58
2454,聯發科,470000,6.37
2059,川湖,123000,6.13
6669,緯穎,221000,5.15
3653,健策,247000,4.86
6223,旺矽,238000,4.12
3443,創意,190000,4.0
3017,奇鋐,336000,3.64
3008,大立光,154000,3.33
2360,致茂,470000,3.2
6488,環球晶,938000,3.06
5274,信  驊,52400,2.82
2308,台達電,446000,2.68
6187,萬  潤,596000,2.66
3037,欣興,620000,2.47
6274,台  燿,395000,2.08
3044,健鼎,1034000,1.71
2345,智邦,227000,1.6
2383,台光電,76000,1.54
2885,元大金,6267040,1.35
1303,南亞,1861000,1.32
2368,金像電,353000,1.26
3665,貿聯-KY,168000,1.16
3036,文曄,1532000,1.03
3529,力旺,122000,1.01
7750,新  代,122000,0.99
3711,日月光投控,464000,0.94
3081,聯  亞,82000,0.92
6442,光  聖,163000,0.9
2303,聯電,2096000,0.89
3026,禾伸堂,404000,0.85
2313,華通,1107336,0.84
2449,京元電子,999000,0.84
2317,鴻海,960000,0.81
2881,富邦金,1699000,0.81
2382,廣達,664000,0.76
7769,鴻  勁,34000,0.74
5347,世界先進,1351000,0.71
4979,華星光,293000,0.6
6515,穎崴,21000,0.43
5434,崇越,200000,0.37
3090,日電貿,592000,0.34
3293,鈊  象,133000,0.32
3374,精  材,271000,0.31
3167,大  量,115000,0.28
6121,新  普,178000,0.24
9939,宏全,180000,0.08
