股票代號,股票名稱,股數,權重
2454,聯發科,440000,8.42
2330,台積電,770000,8.31
2383,台光電,332000,7.45
2308,台達電,522000,5.53
2360,致茂,404000,4.65
2059,川湖,137000,3.98
3037,欣興,850000,3.64
6669,緯穎,140000,3.47
2345,智邦,260000,2.96
5274,信  驊,34000,2.8
6488,環球晶,748000,2.7
3017,奇鋐,221000,2.67
2368,金像電,382000,2.44
2327,國巨,660000,2.33
3044,健鼎,1034000,2.32
2408,南亞科,1218000,1.94
2357,華碩,481000,1.91
6223,旺矽,69000,1.79
3036,文曄,1497000,1.76
8210,勤  誠,250000,1.62
2376,技嘉,919000,1.49
6147,頎邦,1234000,1.41
6285,啟  碁,1030000,1.32
2382,廣達,664000,1.18
2885,元大金,4012000,1.17
1590,亞德客-KY,193000,1.16
2891,中信金,3533000,1.09
3665,貿聯-KY,107000,1.05
2303,聯電,1689000,0.96
3711,日月光投控,358000,0.91
1519,華  城,235000,0.9
6274,台  燿,122000,0.88
1303,南亞,1840000,0.84
6187,萬  潤,152000,0.77
3702,大聯大,1416000,0.72
3081,聯  亞,60000,0.7
8069,元太,705000,0.66
2404,漢唐,126000,0.66
2313,華通,544000,0.64
3131,弘  塑,42000,0.6
3293,鈊  象,133000,0.49
6515,穎崴,12000,0.47
2881,富邦金,817000,0.45
6278,台表科,476000,0.44
7769,鴻  勁,13000,0.43
5434,崇越,200000,0.41
4749,新應材,90000,0.4
6121,新  普,178000,0.34
3374,精  材,271000,0.3
6715,嘉  基,140000,0.28
2385,群光,338000,0.22
3653,健策,12000,0.22
6239,力成,25000,0.04
