股票代號,股票名稱,股數,權重
2330,台積電,1034000,8.58
2454,聯發科,470000,6.42
2059,川湖,123000,6.03
6669,緯穎,221000,5.46
3653,健策,247000,4.9
6223,旺矽,238000,4.11
3443,創意,190000,3.92
3017,奇鋐,336000,3.87
3008,大立光,154000,3.73
2360,致茂,470000,3.24
6488,環球晶,938000,3.13
5274,信  驊,52400,2.81
2308,台達電,446000,2.8
6187,萬  潤,596000,2.79
3037,欣興,620000,2.36
6274,台  燿,395000,2.02
3044,健鼎,1034000,1.74
2345,智邦,227000,1.65
2881,富邦金,3104000,1.53
2383,台光電,76000,1.43
1303,南亞,1861000,1.41
2885,元大金,6267040,1.38
2368,金像電,353000,1.37
3665,貿聯-KY,168000,1.3
3529,力旺,122000,1.06
3036,文曄,1532000,1.03
3026,禾伸堂,404000,1.03
3711,日月光投控,464000,0.99
7750,新  代,122000,0.96
2303,聯電,2096000,0.93
3081,聯  亞,82000,0.93
2449,京元電子,999000,0.93
2313,華通,1107336,0.92
6442,光  聖,163000,0.9
2317,鴻海,960000,0.83
2382,廣達,664000,0.76
7769,鴻  勁,34000,0.76
5347,世界先進,1351000,0.71
4979,華星光,293000,0.61
6515,穎崴,21000,0.45
5434,崇越,200000,0.36
3374,精  材,271000,0.36
3090,日電貿,592000,0.35
3293,鈊  象,133000,0.32
3167,大  量,115000,0.31
6121,新  普,178000,0.25
9939,宏全,180000,0.08
