股票代號,股票名稱,股數,權重
2454,聯發科,517000,8.79
2330,台積電,770000,7.98
2383,台光電,293000,6.59
2308,台達電,571000,5.76
2360,致茂,413000,4.63
5274,信  驊,52000,4.3
2368,金像電,627000,4.0
2408,南亞科,2526000,3.72
3665,貿聯-KY,284000,3.62
2059,川湖,137000,3.43
3037,欣興,767000,3.08
6669,緯穎,103000,2.74
3017,奇鋐,221000,2.56
3044,健鼎,1034000,2.28
8210,勤  誠,250000,1.78
6223,旺矽,69000,1.74
2357,華碩,481000,1.49
4958,臻鼎-KY,792000,1.48
1590,亞德客-KY,193000,1.36
2376,技嘉,919000,1.36
3036,文曄,997000,1.26
6488,環球晶,348000,1.25
6147,頎邦,1234000,1.11
2449,京元電子,755000,1.04
2382,廣達,664000,1.04
2885,元大金,4012000,1.01
1519,華  城,235000,0.99
2891,中信金,3533000,0.87
6187,萬  潤,152000,0.85
7750,新  代,58000,0.82
1303,南亞,1840000,0.75
3702,大聯大,1416000,0.74
2345,智邦,61000,0.71
2313,華通,544000,0.65
6285,啟  碁,481000,0.62
3131,弘  塑,42000,0.61
2404,漢唐,126000,0.57
3163,波若威,98000,0.48
6278,台表科,476000,0.47
3293,鈊  象,133000,0.45
5434,崇越,200000,0.39
2881,富邦金,817000,0.35
1717,長興,907000,0.34
3374,精  材,271000,0.32
6121,新  普,178000,0.31
6715,嘉  基,140000,0.31
6683,雍智科技,24000,0.26
2385,群光,338000,0.21
