股票代號,股票名稱,股數,權重
2330,台積電,1794000,8.8243
2454,聯發科,736000,7.5084
3105,穩懋,5709000,5.5826
6139,亞翔,3721000,5.3883
2059,川湖,180000,4.3879
6669,緯穎,1016225,4.2088
6531,愛普*,2041000,3.9635
2360,致茂,820000,3.751
3491,昇達科,1180000,3.6334
6223,旺矽,301000,3.3283
2383,台光電,311000,3.0717
3008,大立光,252000,3.0691
4958,臻鼎-KY,3158000,2.9389
3017,奇鋐,372000,2.5397
2345,智邦,621000,2.3092
6488,環球晶,1089000,2.0355
2301,光寶科,3230000,1.8016
2455,全新,1537000,1.6693
2303,聯電,5145000,1.6196
2395,研華,1128000,1.5557
5274,信驊,35900,1.4324
3231,緯創,3660000,1.2962
6214,精誠,3460000,1.2934
2376,技嘉,1749000,1.256
5483,中美晶,3437000,1.2476
3711,日月光投控,906000,1.2353
6274,台燿,421000,1.2093
5425,台半,6403000,1.2056
3265,台星科,3369000,1.1931
8996,高力,382000,1.1574
2428,興勤,2285000,1.1441
6239,力成,1910000,1.0766
3583,辛耘,790000,1.074
3090,日電貿,3302000,1.0719
2467,志聖,1000000,1.027
2478,大毅,4360000,1.0251
2377,微星,3372000,1.0018
6472,保瑞,1032000,0.8852
5536,聖暉*,455000,0.7994
2486,一詮,1607000,0.7335
3529,力旺,93000,0.6047
6213,聯茂,380000,0.4044
6196,帆宣,304000,0.3283
6672,騰輝電子-KY,530000,0.3201
8070,長華*,3212000,0.3131
2476,鉅祥,1281000,0.3074
2885,元大金,2213556,0.3031
3617,碩天,627000,0.2997
6640,均華,143000,0.2954
6446,藥華藥,42000,0.097
6177,達麗,194350,0.0177
3443,創意,1000,0.0164
4441,振大環球,4000,0.0013
1519,華城,660,0.0009
8358,金居,1000,0.0009
2886,兆豐金,1000,0.0
2881,富邦金,250,0.0
