股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,484000,7.32
2308,台達電子工業,332000,4.67
2357,華碩電腦,721000,3.64
2383,台光電子材料,93000,2.98
2382,廣達電腦,1129000,2.66
2618,長榮航空,10383000,2.64
1319,東陽實業廠,3570000,2.39
2360,致茂電子,161000,2.32
2408,南亞科技,906000,2.28
2317,鴻海精密工業,1310000,2.23
7769,鴻勁精密,47000,2.16
2385,群光電子,2740000,2.12
2345,智邦科技,136000,2.1
1477,聚陽實業,1498000,2.08
2344,華邦電子,1622000,1.95
2368,金像電子（股）公司,229000,1.92
2059,川湖科技,43000,1.91
3017,奇鋐科技,119000,1.83
5274,信驊科技,16000,1.81
3592,瑞鼎科技,1015000,1.78
8210,勤誠興業,191000,1.74
6669,緯穎科技服務,55000,1.72
6121,新普科技,638000,1.68
8454,富邦媒體科技,816000,1.67
3665,貿聯控股（BizLink Holding In,116000,1.67
3090,日電貿,920000,1.65
4915,致伸科技,3320000,1.64
6223,旺矽科技,39000,1.6
2393,億光電子工業,3477000,1.56
9910,豐泰企業,3009000,1.52
6515,穎崴科技,23000,1.45
3711,日月光投資控股,362000,1.36
6274,台燿科技,122000,1.22
8299,群聯電子,80000,1.18
6670,復盛應用科技,624000,1.14
3526,凡甲科技,557000,1.14
9941,裕融企業,2133000,1.13
5534,長虹建設,2069000,1.09
2727,王品餐飲,647000,1.01
8112,至上電子,1591000,0.99
6805,富世達,89000,0.98
3653,健策精密工業,40000,0.98
2454,聯發科技,34000,0.97
2347,聯強國際,1668000,0.96
9938,台灣百和工業,3414000,0.96
2204,中華汽車工業,2641000,0.94
2548,華固建設,1336000,0.88
4904,遠傳電信,1226000,0.86
3045,台灣大哥大,1117000,0.85
9907,統一實業,7756000,0.83
6768,志強國際企業,1471000,0.82
2731,雄獅旅行社,784000,0.76
4746,台耀化學,2227000,0.73
9802,鈺齊國際,1285000,0.64
3227,原相科技,460000,0.63
4105,台灣東洋藥品工業,1204000,0.57
9939,宏全國際,647000,0.55
9958,世紀鋼鐵結構,626000,0.44
6146,耕興,294000,0.36
6782,視陽光學,243000,0.3
1215,台灣卜蜂企業,240000,0.18
