股票代號,股票名稱,股數,權重
2330,台灣積體電路製造,484000,8.32
2308,台達電子工業,292000,4.06
2383,台光電子材料,99000,3.81
2454,聯發科技,121000,3.66
2059,川湖科技,65000,3.41
2357,華碩電腦,590000,2.95
7769,鴻勁精密,62000,2.86
2618,長榮航空,8019000,2.57
2408,南亞科技,789000,2.55
2368,金像電子（股）公司,280000,2.4
3653,健策精密工業,95000,2.32
3017,奇鋐科技,119000,2.14
6515,穎崴科技,36000,2.08
2360,致茂電子,122000,1.88
2345,智邦科技,103000,1.83
6223,旺矽科技,42000,1.82
3711,日月光投資控股,362000,1.76
3081,聯亞光電工業,117000,1.69
2317,鴻海精密工業,860000,1.54
5274,信驊科技,13000,1.53
3090,日電貿,618000,1.42
8299,群聯電子,80000,1.36
4915,致伸科技,2846000,1.34
3665,貿聯控股（BizLink Holding In,97000,1.32
6274,台燿科技,109000,1.31
6121,新普科技,433000,1.29
1319,東陽實業廠,2328000,1.29
3592,瑞鼎科技,617000,1.23
2393,億光電子工業,2419000,1.17
2382,廣達電腦,443500,1.16
5534,長虹建設,2069000,1.16
6670,復盛應用科技,624000,1.14
2727,王品餐飲,647000,1.14
6669,緯穎科技服務,34000,1.12
9938,台灣百和工業,3414000,1.08
2347,聯強國際,1668000,1.08
6805,富世達,89000,1.07
9941,裕融企業,1866000,1.06
8112,至上電子,1591000,1.05
2204,中華汽車工業,2641000,1.04
8210,勤誠興業,112000,1.03
9907,統一實業,8575000,0.93
3045,台灣大哥大,1117000,0.93
2886,兆豐金融控股,2819000,0.93
2892,第一金融控股,3940000,0.92
3293,鈊象電子,164000,0.92
4904,遠傳電信,1226000,0.92
4746,台耀化學,2276000,0.88
2451,創見資訊,457000,0.87
5904,寶雅國際,177000,0.84
3702,大聯大控股,1079000,0.82
9939,宏全國際,886000,0.81
6768,志強國際企業,1471000,0.78
3227,原相科技,460000,0.78
2884,玉山金融控股,3184000,0.78
9945,潤泰創新國際,3964000,0.76
6138,茂達電子,275000,0.72
9802,鈺齊國際,1285000,0.67
3706,神達控股,848000,0.53
9958,世紀鋼鐵結構,626000,0.52
8454,富邦媒體科技,204000,0.43
6782,視陽光學,308000,0.43
